order_id;position_no;quantity;login;factory
1077177;86;1;2025-07-29 08:27:21;Düsseldorf
1077177;96;1;2025-07-29 08:27:21;Düsseldorf
1077177;98;1;2025-07-29 08:27:21;Düsseldorf
1077177;99;1;2025-07-29 08:27:21;Düsseldorf
1077177;100;1;2025-07-29 08:27:21;Düsseldorf
1077177;104;1;2025-07-29 08:27:21;Düsseldorf
1077177;105;1;2025-07-29 08:27:21;Düsseldorf
1077177;106;1;2025-07-29 08:27:21;Düsseldorf
1077177;107;1;2025-07-29 08:27:21;Düsseldorf
1077177;108;2;2025-07-29 08:27:21;Düsseldorf
1077177;109;1;2025-07-29 08:27:21;Düsseldorf
1077177;114;1;2025-07-29 08:27:21;Düsseldorf
1077177;110;1;2025-07-29 08:27:21;Düsseldorf
1077177;26;1;2025-07-29 08:27:21;Düsseldorf
1077177;27;2;2025-07-29 08:27:21;Düsseldorf
1077177;28;2;2025-07-29 08:27:21;Düsseldorf
1077177;29;1;2025-07-29 08:27:21;Düsseldorf
1077177;30;1;2025-07-29 08:27:21;Düsseldorf
1077177;54;1;2025-07-29 08:27:21;Düsseldorf
1077177;18;2;2025-07-29 08:27:21;Düsseldorf
1077177;123;1;2025-07-29 08:27:21;Düsseldorf
1077177;124;1;2025-07-29 08:27:21;Düsseldorf
1077177;125;1;2025-07-29 08:27:21;Düsseldorf
1077177;13;10;2025-07-29 08:27:21;Düsseldorf
1077177;14;10;2025-07-29 08:27:21;Düsseldorf
1077177;36;1;2025-07-29 08:27:21;Düsseldorf
1077177;37;1;2025-07-29 08:27:21;Düsseldorf
1077177;1;1;2025-07-29 08:27:21;Düsseldorf
1077177;2;1;2025-07-29 08:27:21;Düsseldorf
1077177;55;21;2025-07-29 08:27:21;Düsseldorf
1077177;71;1;2025-07-29 08:27:21;Düsseldorf
1077177;72;2;2025-07-29 08:27:21;Düsseldorf
1077177;73;1;2025-07-29 08:27:21;Düsseldorf
1077177;74;1;2025-07-29 08:27:21;Düsseldorf
1077177;75;1;2025-07-29 08:27:21;Düsseldorf
1077177;76;1;2025-07-29 08:27:21;Düsseldorf
1077177;144;-1;2025-07-29 08:27:21;Düsseldorf
1077177;49;1;2025-07-29 08:27:21;Düsseldorf
1077177;31;1;2025-07-29 08:27:21;Düsseldorf
1077177;88;1;2025-07-29 08:27:21;Düsseldorf
1077177;89;1;2025-07-29 08:27:21;Düsseldorf
1077177;90;1;2025-07-29 08:27:21;Düsseldorf
1077177;91;1;2025-07-29 08:27:21;Düsseldorf
1077177;92;2;2025-07-29 08:27:21;Düsseldorf
1077177;93;1;2025-07-29 08:27:21;Düsseldorf
1077177;69;1;2025-07-29 08:27:21;Düsseldorf
1077177;94;1;2025-07-29 08:27:21;Düsseldorf
1077177;8;1;2025-07-29 08:27:21;Düsseldorf
1077177;68;1;2025-07-29 08:27:21;Düsseldorf
1077177;70;1;2025-07-29 08:27:21;Düsseldorf
1077177;111;1;2025-07-29 08:27:21;Düsseldorf
1077177;112;1;2025-07-29 08:27:21;Düsseldorf
1077177;117;3;2025-07-29 08:27:21;Düsseldorf
1077177;118;3;2025-07-29 08:27:21;Düsseldorf
1077177;119;3;2025-07-29 08:27:21;Düsseldorf
1077177;120;3;2025-07-29 08:27:21;Düsseldorf
1077177;121;2;2025-07-29 08:27:21;Düsseldorf
1077177;126;4;2025-07-29 08:27:21;Düsseldorf
1077177;115;1;2025-07-29 08:27:21;Düsseldorf
1077177;116;1;2025-07-29 08:27:21;Düsseldorf
1077177;15;2;2025-07-29 08:27:21;Düsseldorf
1077177;133;-1;2025-07-29 08:27:21;Düsseldorf
1077177;134;-1;2025-07-29 08:27:21;Düsseldorf
1077177;53;1;2025-07-29 08:27:21;Düsseldorf
1077177;40;1;2025-07-29 08:27:21;Düsseldorf
1077177;131;-1;2025-07-29 08:27:21;Düsseldorf
1077177;132;-2;2025-07-29 08:27:21;Düsseldorf
1077177;19;1;2025-07-29 08:27:21;Düsseldorf
1077177;95;1;2025-07-29 08:27:21;Düsseldorf
1077177;127;1;2025-07-29 08:27:21;Düsseldorf
1077177;145;-1;2025-07-29 08:27:21;Düsseldorf
1077177;6;1;2025-07-29 08:27:21;Düsseldorf
1077177;87;1;2025-07-29 08:27:21;Düsseldorf
1077177;67;1;2025-07-29 08:27:21;Düsseldorf
1077178;0;10;2025-07-29 08:33:43;Düsseldorf
1077179;0;2;2025-07-29 08:35:45;Düsseldorf
1077179;0;6;2025-07-29 08:35:45;Düsseldorf
1077179;0;1;2025-07-29 08:35:45;Düsseldorf
1077179;0;2;2025-07-29 08:35:45;Düsseldorf
1077179;0;19;2025-07-29 08:35:45;Düsseldorf
1077180;0;20;2025-07-29 08:35:48;Düsseldorf
1077181;0;2;2025-07-29 08:35:50;Düsseldorf
1077181;0;30;2025-07-29 08:35:50;Düsseldorf
1077182;1;0;2025-07-29 08:42:38;Düsseldorf
1077183;0;5;2025-07-29 08:58:33;Düsseldorf
1077184;0;10;2025-07-29 08:58:35;Düsseldorf
1077185;0;25;2025-07-29 09:08:53;Düsseldorf
1077185;0;70;2025-07-29 09:08:53;Düsseldorf
1077186;0;1;2025-07-29 09:25:08;Düsseldorf
1077187;0;1;2025-07-29 09:30:28;Düsseldorf
1077187;0;1;2025-07-29 09:30:28;Düsseldorf
1077187;0;1;2025-07-29 09:30:28;Düsseldorf
1077187;0;10;2025-07-29 09:30:28;Düsseldorf
1077187;0;1;2025-07-29 09:30:28;Düsseldorf
1077188;0;8;2025-07-29 09:30:01;Düsseldorf
1077188;0;1;2025-07-29 09:30:01;Düsseldorf
1077189;0;3;2025-07-29 09:30:03;Düsseldorf
1077189;0;1;2025-07-29 09:30:03;Düsseldorf
1077189;0;5;2025-07-29 09:30:03;Düsseldorf
1077190;0;1;2025-07-29 09:37:17;Düsseldorf
1077190;0;1;2025-07-29 09:37:17;Düsseldorf
1077190;0;1;2025-07-29 09:37:17;Düsseldorf
1077191;1;1;2025-07-29 09:44:16;Düsseldorf
1077191;0;1;2025-07-29 09:44:16;Düsseldorf
1077191;0;1;2025-07-29 09:44:16;Düsseldorf
1077191;0;0;2025-07-29 09:44:16;Düsseldorf
1077192;0;14;2025-07-29 09:44:30;Düsseldorf
1077192;0;8;2025-07-29 09:44:30;Düsseldorf
1077193;0;2;2025-07-29 09:50:12;Düsseldorf
1077193;0;2;2025-07-29 09:50:12;Düsseldorf
1077193;0;1;2025-07-29 09:50:12;Düsseldorf
1077193;0;1;2025-07-29 09:50:12;Düsseldorf
1077193;0;30;2025-07-29 09:50:12;Düsseldorf
1077193;0;18;2025-07-29 09:50:12;Düsseldorf
1077193;0;45;2025-07-29 09:50:12;Düsseldorf
1077194;0;1;2025-07-29 09:53:36;Düsseldorf
1077194;0;1;2025-07-29 09:53:36;Düsseldorf
1077194;0;1;2025-07-29 09:53:36;Düsseldorf
1077194;0;1;2025-07-29 09:53:36;Düsseldorf
1077195;0;8;2025-07-29 09:53:02;Düsseldorf
1077195;0;3;2025-07-29 09:53:02;Düsseldorf
1077195;0;7;2025-07-29 09:53:02;Düsseldorf
1077195;0;10;2025-07-29 09:53:02;Düsseldorf
1077195;0;5;2025-07-29 09:53:02;Düsseldorf
1077195;0;40;2025-07-29 09:53:02;Düsseldorf
1077195;0;3;2025-07-29 09:53:02;Düsseldorf
1077195;0;6;2025-07-29 09:53:02;Düsseldorf
1077196;0;44;2025-07-29 09:53:04;Düsseldorf
1077197;0;9;2025-07-29 10:00:12;Düsseldorf
1077197;0;3;2025-07-29 10:00:12;Düsseldorf
1077198;0;105;2025-07-29 10:14:44;Düsseldorf
1077198;0;20;2025-07-29 10:14:44;Düsseldorf
1077198;0;40;2025-07-29 10:14:44;Düsseldorf
1077198;0;20;2025-07-29 10:14:44;Düsseldorf
1077199;0;8;2025-07-29 10:14:46;Düsseldorf
1077199;0;8;2025-07-29 10:14:46;Düsseldorf
1077199;0;3;2025-07-29 10:14:46;Düsseldorf
1077200;0;139;2025-07-29 10:14:47;Düsseldorf
1077200;0;10;2025-07-29 10:14:47;Düsseldorf
1077200;0;60;2025-07-29 10:14:47;Düsseldorf
1077200;0;55;2025-07-29 10:14:47;Düsseldorf
1077201;1;0;2025-07-29 10:14:49;Düsseldorf
1077201;0;51;2025-07-29 10:14:49;Düsseldorf
1077201;0;3;2025-07-29 10:14:49;Düsseldorf
1077201;0;4;2025-07-29 10:14:49;Düsseldorf
1077201;0;70;2025-07-29 10:14:49;Düsseldorf
1077201;0;1;2025-07-29 10:14:49;Düsseldorf
1077201;0;16;2025-07-29 10:14:49;Düsseldorf
1077201;0;14;2025-07-29 10:14:49;Düsseldorf
1077201;0;1;2025-07-29 10:14:49;Düsseldorf
1077201;0;7;2025-07-29 10:14:49;Düsseldorf
1077202;0;75;2025-07-29 10:30:28;Düsseldorf
1077203;0;2;2025-07-29 10:30:48;Düsseldorf
1077203;0;20;2025-07-29 10:30:48;Düsseldorf
1077203;0;3;2025-07-29 10:30:48;Düsseldorf
1077204;0;1;2025-07-29 10:31:02;Düsseldorf
1077204;0;5;2025-07-29 10:31:02;Düsseldorf
1077204;0;3;2025-07-29 10:31:02;Düsseldorf
1077205;1;0;2025-07-29 10:31:04;Düsseldorf
1077206;0;8;2025-07-29 10:48:24;Düsseldorf
1077206;0;4;2025-07-29 10:48:24;Düsseldorf
1077207;0;1;2025-07-29 10:49:43;Düsseldorf
1077207;0;10;2025-07-29 10:49:43;Düsseldorf
1077208;0;5;2025-07-29 10:49:46;Düsseldorf
1077208;0;1;2025-07-29 10:49:46;Düsseldorf
1077208;0;1;2025-07-29 10:49:46;Düsseldorf
1077209;0;7;2025-07-29 10:52:30;Düsseldorf
1077209;0;6;2025-07-29 10:52:30;Düsseldorf
1077210;0;7;2025-07-29 10:59:44;Düsseldorf
1077210;0;2;2025-07-29 10:59:44;Düsseldorf
1077210;0;1;2025-07-29 10:59:44;Düsseldorf
1077210;0;9;2025-07-29 10:59:44;Düsseldorf
1077210;0;1;2025-07-29 10:59:44;Düsseldorf
1077211;1;1;2025-07-29 11:00:36;Düsseldorf
1077211;1;1;2025-07-29 11:00:36;Düsseldorf
1077211;1;1;2025-07-29 11:00:36;Düsseldorf
1077211;1;1;2025-07-29 11:00:36;Düsseldorf
1077211;1;4;2025-07-29 11:00:36;Düsseldorf
1077211;1;2;2025-07-29 11:00:36;Düsseldorf
1077211;2;1;2025-07-29 11:00:36;Düsseldorf
1077211;1;17;2025-07-29 11:00:36;Düsseldorf
1077211;1;1;2025-07-29 11:00:36;Düsseldorf
1077211;2;1;2025-07-29 11:00:36;Düsseldorf
1077211;3;1;2025-07-29 11:00:36;Düsseldorf
1077212;1;2;2025-07-29 11:03:31;Düsseldorf
1077212;1;1;2025-07-29 11:03:31;Düsseldorf
1077212;2;2;2025-07-29 11:03:31;Düsseldorf
1077213;1;2;2025-07-29 11:04:04;Düsseldorf
1077214;0;9;2025-07-29 11:10:29;Düsseldorf
1077214;0;3;2025-07-29 11:10:29;Düsseldorf
1077215;1;9;2025-07-29 11:17:07;Düsseldorf
1077216;1;2;2025-07-29 11:17:51;Düsseldorf
1077216;1;4;2025-07-29 11:17:51;Düsseldorf
1077216;2;1;2025-07-29 11:17:51;Düsseldorf
1077216;3;4;2025-07-29 11:17:51;Düsseldorf
1077216;1;1;2025-07-29 11:17:51;Düsseldorf
1077217;1;7;2025-07-29 11:22:03;Düsseldorf
1077217;1;3;2025-07-29 11:22:03;Düsseldorf
1077217;1;1;2025-07-29 11:22:03;Düsseldorf
1077218;0;1;2025-07-29 11:20:22;Düsseldorf
1077218;0;1;2025-07-29 11:20:22;Düsseldorf
1077218;0;1;2025-07-29 11:20:22;Düsseldorf
1077219;0;1;2025-07-29 11:25:18;Düsseldorf
1077220;1;1;2025-07-29 11:26:11;Düsseldorf
1077220;2;30;2025-07-29 11:26:11;Düsseldorf
1077220;1;4;2025-07-29 11:26:11;Düsseldorf
1077220;2;2;2025-07-29 11:26:11;Düsseldorf
1077220;1;2;2025-07-29 11:26:11;Düsseldorf
1077220;2;4;2025-07-29 11:26:11;Düsseldorf
1077221;0;1;2025-07-29 11:30:46;Düsseldorf
1077222;0;1;2025-07-29 11:29:49;Düsseldorf
1077223;0;2;2025-07-29 11:29:51;Düsseldorf
1077223;0;8;2025-07-29 11:29:51;Düsseldorf
1077224;0;20;2025-07-29 11:29:53;Düsseldorf
1077225;1;6;2025-07-29 11:37:26;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077226;0;1;2025-07-29 11:47:42;Düsseldorf
1077227;1;20;2025-07-29 11:47:56;Düsseldorf
1077228;0;10;2025-07-29 11:50:29;Düsseldorf
1077228;0;1;2025-07-29 11:50:29;Düsseldorf
1077228;0;2;2025-07-29 11:50:29;Düsseldorf
1077228;0;3;2025-07-29 11:50:29;Düsseldorf
1077228;0;20;2025-07-29 11:50:29;Düsseldorf
1077228;0;26;2025-07-29 11:50:29;Düsseldorf
1077228;0;3;2025-07-29 11:50:29;Düsseldorf
1077228;0;4;2025-07-29 11:50:29;Düsseldorf
1077229;0;1;2025-07-29 11:50:30;Düsseldorf
1077230;1;0;2025-07-29 11:52:34;Düsseldorf
1077230;0;2;2025-07-29 11:52:34;Düsseldorf
1077230;0;5;2025-07-29 11:52:34;Düsseldorf
1077230;0;5;2025-07-29 11:52:34;Düsseldorf
1077230;0;3;2025-07-29 11:52:34;Düsseldorf
1077230;0;2;2025-07-29 11:52:34;Düsseldorf
1077230;0;3;2025-07-29 11:52:34;Düsseldorf
1077230;0;5;2025-07-29 11:52:34;Düsseldorf
1077230;0;8;2025-07-29 11:52:34;Düsseldorf
1077230;0;3;2025-07-29 11:52:34;Düsseldorf
1077230;0;2;2025-07-29 11:52:34;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;200;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;80;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;70;2025-07-29 12:23:16;Düsseldorf
1077231;3;25;2025-07-29 12:23:16;Düsseldorf
1077231;3;20;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;4;100;2025-07-29 12:23:16;Düsseldorf
1077231;4;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;80;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;40;2025-07-29 12:23:16;Düsseldorf
1077231;1;20;2025-07-29 12:23:16;Düsseldorf
1077231;1;30;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;25;2025-07-29 12:23:16;Düsseldorf
1077231;2;80;2025-07-29 12:23:16;Düsseldorf
1077231;2;70;2025-07-29 12:23:16;Düsseldorf
1077231;3;80;2025-07-29 12:23:16;Düsseldorf
1077231;3;50;2025-07-29 12:23:16;Düsseldorf
1077231;4;20;2025-07-29 12:23:16;Düsseldorf
1077231;4;10;2025-07-29 12:23:16;Düsseldorf
1077231;5;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;20;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;3;10;2025-07-29 12:23:16;Düsseldorf
1077231;3;10;2025-07-29 12:23:16;Düsseldorf
1077231;4;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;30;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;4;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;80;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;70;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;70;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;3;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;40;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;3;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;80;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;80;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;0;2025-07-29 12:23:16;Düsseldorf
1077231;3;0;2025-07-29 12:23:16;Düsseldorf
1077231;4;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;20;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;10;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;60;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;3;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;40;2025-07-29 12:23:16;Düsseldorf
1077231;1;30;2025-07-29 12:23:16;Düsseldorf
1077231;1;40;2025-07-29 12:23:16;Düsseldorf
1077231;1;18;2025-07-29 12:23:16;Düsseldorf
1077231;1;40;2025-07-29 12:23:16;Düsseldorf
1077231;1;20;2025-07-29 12:23:16;Düsseldorf
1077231;1;40;2025-07-29 12:23:16;Düsseldorf
1077231;1;25;2025-07-29 12:23:16;Düsseldorf
1077231;1;25;2025-07-29 12:23:16;Düsseldorf
1077231;1;5;2025-07-29 12:23:16;Düsseldorf
1077231;2;25;2025-07-29 12:23:16;Düsseldorf
1077231;1;40;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;10;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;25;2025-07-29 12:23:16;Düsseldorf
1077231;2;45;2025-07-29 12:23:16;Düsseldorf
1077231;1;25;2025-07-29 12:23:16;Düsseldorf
1077231;1;25;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;25;2025-07-29 12:23:16;Düsseldorf
1077237;0;4;2025-07-29 12:32:36;Düsseldorf
1077237;0;2;2025-07-29 12:32:36;Düsseldorf
1077237;0;4;2025-07-29 12:32:36;Düsseldorf
1077237;0;2;2025-07-29 12:32:36;Düsseldorf
1077238;0;6;2025-07-29 12:32:37;Düsseldorf
1077238;0;10;2025-07-29 12:32:37;Düsseldorf
1077238;0;1;2025-07-29 12:32:37;Düsseldorf
1077238;0;3;2025-07-29 12:32:37;Düsseldorf
1077238;0;12;2025-07-29 12:32:37;Düsseldorf
1077238;0;2;2025-07-29 12:32:37;Düsseldorf
1077280;0;23;2025-07-29 15:29:23;Düsseldorf
1077280;0;15;2025-07-29 15:29:23;Düsseldorf
1077280;0;2;2025-07-29 15:29:23;Düsseldorf
1077280;0;0;2025-07-29 15:29:23;Düsseldorf
1077280;0;0;2025-07-29 15:29:23;Düsseldorf
1077280;0;41;2025-07-29 15:29:23;Düsseldorf
1077281;0;3;2025-07-29 15:35:46;Düsseldorf
1077281;0;4;2025-07-29 15:35:46;Düsseldorf
1077282;0;1;2025-07-29 15:43:04;Düsseldorf
1077283;0;1;2025-07-29 15:49:47;Düsseldorf
1077283;0;1;2025-07-29 15:49:47;Düsseldorf
1077283;0;1;2025-07-29 15:49:47;Düsseldorf
1077283;0;1;2025-07-29 15:49:47;Düsseldorf
1077283;0;1;2025-07-29 15:49:47;Düsseldorf
1077284;1;51;2025-07-29 15:49:57;Düsseldorf
1077284;1;50;2025-07-29 15:49:57;Düsseldorf
1077284;1;50;2025-07-29 15:49:57;Düsseldorf
1077284;1;100;2025-07-29 15:49:57;Düsseldorf
1077284;1;80;2025-07-29 15:49:57;Düsseldorf
1077284;2;50;2025-07-29 15:49:57;Düsseldorf
1077297;0;10;2025-07-29 16:50:28;Düsseldorf
1077298;0;1;2025-07-29 17:30:27;Düsseldorf
1077298;0;1;2025-07-29 17:30:27;Düsseldorf
1077298;0;1;2025-07-29 17:30:27;Düsseldorf
1077298;0;1;2025-07-29 17:30:27;Düsseldorf
1077299;0;12;2025-07-29 18:10:27;Düsseldorf
1077300;0;90;2025-07-29 18:46:05;Düsseldorf
1077300;0;40;2025-07-29 18:46:05;Düsseldorf
1077300;1;0;2025-07-29 18:46:05;Düsseldorf
1077300;0;0;2025-07-29 18:46:05;Düsseldorf
1077301;0;2;2025-07-30 08:10:30;Düsseldorf
1077301;1;1;2025-07-30 08:10:30;Düsseldorf
1077301;2;5;2025-07-30 08:10:30;Düsseldorf
1077302;1;0;2025-07-30 08:10:31;Düsseldorf
1077303;1;0;2025-07-30 08:10:32;Düsseldorf
1077304;0;65;2025-07-30 08:10:34;Düsseldorf
1077304;0;1;2025-07-30 08:10:34;Düsseldorf
1077304;0;2;2025-07-30 08:10:34;Düsseldorf
1077305;0;2;2025-07-30 08:10:35;Düsseldorf
1077306;0;1;2025-07-30 08:10:36;Düsseldorf
1077377;0;8;2025-07-30 12:31:00;Düsseldorf
1077377;0;9;2025-07-30 12:31:00;Düsseldorf
1077378;1;1;2025-07-30 12:31:06;Düsseldorf
1077378;1;144;2025-07-30 12:31:06;Düsseldorf
1077378;2;15;2025-07-30 12:31:06;Düsseldorf
1077378;1;4;2025-07-30 12:31:06;Düsseldorf
1077378;1;8;2025-07-30 12:31:06;Düsseldorf
1077378;1;5;2025-07-30 12:31:06;Düsseldorf
1077378;1;15;2025-07-30 12:31:06;Düsseldorf
1077378;2;12;2025-07-30 12:31:06;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;0;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;25;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;0;2025-07-29 12:23:16;Düsseldorf
1077231;3;50;2025-07-29 12:23:16;Düsseldorf
1077231;3;200;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;30;2025-07-29 12:23:16;Düsseldorf
1077231;1;20;2025-07-29 12:23:16;Düsseldorf
1077231;1;100;2025-07-29 12:23:16;Düsseldorf
1077231;1;50;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;2;40;2025-07-29 12:23:16;Düsseldorf
1077231;2;100;2025-07-29 12:23:16;Düsseldorf
1077231;3;200;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;3;100;2025-07-29 12:23:16;Düsseldorf
1077231;4;100;2025-07-29 12:23:16;Düsseldorf
1077231;4;100;2025-07-29 12:23:16;Düsseldorf
1077231;4;100;2025-07-29 12:23:16;Düsseldorf
